Nivel,Largo_Patron,Aciertos,Errores,Accuracy,Tiempo_por_Acierto,Racha,Accion
5,5,4,1,0.8,3.53,-3,MANTENER
2,3,3,0,1.0,1.76,-2,MANTENER
2,3,2,1,0.67,4.38,-3,MANTENER
3,4,4,0,1.0,1.19,-2,MANTENER
3,4,4,0,1.0,1.16,-1,MANTENER
4,5,3,2,0.6,4.78,-2,MANTENER
3,4,4,0,1.0,1.66,-1,MANTENER
4,5,5,0,1.0,1.24,0,MANTENER
1,2,2,0,1.0,1.35,1,MANTENER
2,3,2,1,0.67,4.82,0,MANTENER
3,4,4,0,1.0,1.27,1,MANTENER
2,3,2,1,0.67,4.41,0,MANTENER
5,5,5,0,1.0,1.99,1,MANTENER
4,5,5,0,1.0,1.5,2,SUBIR
2,3,2,1,0.67,5.2,1,MANTENER
1,2,1,1,0.5,6.91,0,MANTENER
2,3,3,0,1.0,1.61,1,MANTENER
2,3,3,0,1.0,1.74,2,SUBIR
1,2,1,1,0.5,4.22,1,MANTENER
5,5,4,1,0.8,4.32,0,MANTENER
2,3,3,0,1.0,1.75,1,MANTENER
4,5,5,0,1.0,1.68,2,SUBIR
5,5,4,1,0.8,2.33,1,MANTENER
4,5,3,2,0.6,4.14,0,MANTENER
4,5,5,0,1.0,1.86,1,MANTENER
2,3,2,1,0.67,2.86,0,MANTENER
2,3,3,0,1.0,1.81,1,MANTENER
2,3,2,1,0.67,4.99,0,MANTENER
2,3,3,0,1.0,1.22,1,MANTENER
2,3,3,0,1.0,1.22,2,SUBIR
2,3,3,0,1.0,1.15,3,SUBIR
5,5,5,0,1.0,1.65,4,SUBIR
1,2,1,1,0.5,6.07,3,MANTENER
3,4,4,0,1.0,1.33,4,SUBIR
2,3,3,0,1.0,1.68,5,SUBIR
4,5,4,1,0.8,4.24,4,MANTENER
1,2,1,1,0.5,5.14,3,MANTENER
1,2,2,0,1.0,1.92,4,SUBIR
2,3,3,0,1.0,1.77,5,SUBIR
3,4,4,0,1.0,1.29,5,SUBIR
1,2,2,0,1.0,1.43,5,SUBIR
2,3,2,1,0.67,4.68,4,MANTENER
3,4,3,1,0.75,3.14,3,MANTENER
4,5,5,0,1.0,1.24,4,SUBIR
4,5,4,1,0.8,2.83,3,MANTENER
3,4,4,0,1.0,1.98,4,SUBIR
3,4,3,1,0.75,2.93,3,MANTENER
3,4,3,1,0.75,3.86,2,MANTENER
1,2,1,1,0.5,5.33,1,MANTENER
4,5,3,2,0.6,5.58,0,MANTENER
1,2,1,1,0.5,5.69,-1,MANTENER
1,2,1,1,0.5,4.4,-2,BAJAR
2,3,2,1,0.67,4.79,-3,MANTENER
5,5,5,0,1.0,1.77,-2,MANTENER
2,3,3,0,1.0,1.59,-1,MANTENER
3,4,3,1,0.75,4.64,-2,MANTENER
1,2,1,1,0.5,3.64,-3,BAJAR
2,3,2,1,0.67,3.1,-4,MANTENER
3,4,3,1,0.75,3.21,-5,MANTENER
4,5,4,1,0.8,3.58,-5,MANTENER
3,4,4,0,1.0,1.8,-4,MANTENER
1,2,2,0,1.0,1.14,-3,MANTENER
5,5,5,0,1.0,1.8,-2,MANTENER
5,5,3,2,0.6,4.38,-3,MANTENER
4,5,5,0,1.0,1.15,-2,MANTENER
4,5,5,0,1.0,1.13,-1,MANTENER
4,5,4,1,0.8,2.4,-2,MANTENER
3,4,3,1,0.75,3.45,-3,MANTENER
5,5,5,0,1.0,1.76,-2,MANTENER
2,3,3,0,1.0,1.26,-1,MANTENER
3,4,4,0,1.0,1.99,0,MANTENER
4,5,5,0,1.0,1.34,1,MANTENER
3,4,2,2,0.5,4.84,0,MANTENER
5,5,3,2,0.6,4.25,-1,MANTENER
4,5,4,1,0.8,3.56,-2,MANTENER
3,4,3,1,0.75,2.53,-3,MANTENER
1,2,1,1,0.5,4.23,-4,BAJAR
5,5,3,2,0.6,3.73,-5,MANTENER
2,3,2,1,0.67,3.17,-5,MANTENER
2,3,3,0,1.0,1.34,-4,MANTENER
3,4,4,0,1.0,1.56,-3,MANTENER
1,2,2,0,1.0,1.4,-2,MANTENER
5,5,5,0,1.0,1.29,-1,MANTENER
2,3,3,0,1.0,1.5,0,MANTENER
2,3,2,1,0.67,3.45,-1,MANTENER
2,3,3,0,1.0,1.3,0,MANTENER
2,3,2,1,0.67,2.99,-1,MANTENER
2,3,3,0,1.0,1.67,0,MANTENER
1,2,2,0,1.0,1.36,1,MANTENER
4,5,5,0,1.0,1.25,2,SUBIR
2,3,2,1,0.67,4.23,1,MANTENER
4,5,5,0,1.0,1.48,2,SUBIR
5,5,5,0,1.0,1.35,3,SUBIR
5,5,5,0,1.0,1.6,4,SUBIR
2,3,2,1,0.67,4.27,3,MANTENER
2,3,2,1,0.67,4.77,2,MANTENER
5,5,3,2,0.6,4.41,1,MANTENER
1,2,1,1,0.5,3.88,0,MANTENER
2,3,3,0,1.0,1.35,1,MANTENER
4,5,4,1,0.8,3.41,0,MANTENER
1,2,2,0,1.0,1.42,1,MANTENER
5,5,5,0,1.0,1.95,2,SUBIR
2,3,3,0,1.0,1.95,3,SUBIR
3,4,3,1,0.75,2.68,2,MANTENER
1,2,1,1,0.5,6.43,1,MANTENER
3,4,3,1,0.75,2.59,0,MANTENER
4,5,4,1,0.8,4.1,-1,MANTENER
2,3,3,0,1.0,1.89,0,MANTENER
4,5,4,1,0.8,2.46,-1,MANTENER
4,5,3,2,0.6,5.81,-2,MANTENER
3,4,4,0,1.0,1.97,-1,MANTENER
2,3,3,0,1.0,1.6,0,MANTENER
4,5,4,1,0.8,3.45,-1,MANTENER
2,3,3,0,1.0,1.64,0,MANTENER
1,2,1,1,0.5,4.06,-1,MANTENER
1,2,2,0,1.0,1.58,0,MANTENER
2,3,3,0,1.0,1.44,1,MANTENER
5,5,5,0,1.0,1.17,2,SUBIR
4,5,4,1,0.8,3.76,1,MANTENER
5,5,5,0,1.0,1.86,2,SUBIR
5,5,4,1,0.8,2.58,1,MANTENER
5,5,4,1,0.8,4.19,0,MANTENER
4,5,5,0,1.0,1.84,1,MANTENER
1,2,2,0,1.0,1.88,2,SUBIR
5,5,4,1,0.8,2.57,1,MANTENER
5,5,3,2,0.6,4.95,0,MANTENER
4,5,5,0,1.0,1.5,1,MANTENER
5,5,3,2,0.6,4.19,0,MANTENER
4,5,5,0,1.0,1.18,1,MANTENER
2,3,2,1,0.67,3.7,0,MANTENER
2,3,3,0,1.0,1.88,1,MANTENER
1,2,1,1,0.5,5.52,0,MANTENER
1,2,1,1,0.5,3.66,-1,MANTENER
3,4,3,1,0.75,2.9,-2,MANTENER
1,2,1,1,0.5,4.07,-3,BAJAR
5,5,4,1,0.8,4.34,-4,MANTENER
4,5,5,0,1.0,1.96,-3,MANTENER
5,5,5,0,1.0,1.9,-2,MANTENER
5,5,5,0,1.0,1.54,-1,MANTENER
5,5,5,0,1.0,1.51,0,MANTENER
1,2,2,0,1.0,1.68,1,MANTENER
5,5,5,0,1.0,1.84,2,SUBIR
5,5,4,1,0.8,4.33,1,MANTENER
2,3,3,0,1.0,1.18,2,SUBIR
3,4,3,1,0.75,3.34,1,MANTENER
1,2,1,1,0.5,5.14,0,MANTENER
3,4,2,2,0.5,4.18,-1,MANTENER
2,3,3,0,1.0,1.82,0,MANTENER
4,5,4,1,0.8,3.25,-1,MANTENER
2,3,2,1,0.67,4.56,-2,MANTENER
3,4,4,0,1.0,1.81,-1,MANTENER
2,3,2,1,0.67,4.86,-2,MANTENER
2,3,3,0,1.0,1.31,-1,MANTENER
5,5,5,0,1.0,1.6,0,MANTENER
1,2,1,1,0.5,6.82,-1,MANTENER
4,5,5,0,1.0,1.45,0,MANTENER
4,5,3,2,0.6,3.7,-1,MANTENER
1,2,1,1,0.5,4.41,-2,BAJAR
5,5,5,0,1.0,1.24,-1,MANTENER
4,5,4,1,0.8,3.87,-2,MANTENER
2,3,2,1,0.67,3.04,-3,MANTENER
4,5,4,1,0.8,2.27,-4,MANTENER
1,2,2,0,1.0,1.55,-3,MANTENER
3,4,3,1,0.75,2.71,-4,MANTENER
2,3,3,0,1.0,1.67,-3,MANTENER
1,2,2,0,1.0,1.51,-2,MANTENER
4,5,4,1,0.8,3.37,-3,MANTENER
3,4,3,1,0.75,3.02,-4,MANTENER
1,2,2,0,1.0,1.89,-3,MANTENER
2,3,2,1,0.67,3.09,-4,MANTENER
3,4,4,0,1.0,1.17,-3,MANTENER
4,5,4,1,0.8,3.72,-4,MANTENER
3,4,3,1,0.75,4.33,-5,MANTENER
1,2,1,1,0.5,3.8,-5,BAJAR
3,4,3,1,0.75,2.6,-5,MANTENER
2,3,3,0,1.0,1.81,-4,MANTENER
4,5,4,1,0.8,3.31,-5,MANTENER
5,5,4,1,0.8,2.59,-5,MANTENER
1,2,1,1,0.5,6.68,-5,BAJAR
4,5,4,1,0.8,2.32,-5,MANTENER
2,3,3,0,1.0,1.34,-4,MANTENER
1,2,1,1,0.5,5.6,-5,BAJAR
5,5,4,1,0.8,3.85,-5,MANTENER
1,2,2,0,1.0,1.31,-4,MANTENER
3,4,4,0,1.0,1.4,-3,MANTENER
5,5,4,1,0.8,4.14,-4,MANTENER
5,5,3,2,0.6,5.59,-5,MANTENER
5,5,5,0,1.0,1.69,-4,MANTENER
1,2,2,0,1.0,1.21,-3,MANTENER
4,5,5,0,1.0,1.83,-2,MANTENER
4,5,3,2,0.6,3.96,-3,MANTENER
1,2,1,1,0.5,5.93,-4,BAJAR
5,5,5,0,1.0,1.67,-3,MANTENER
2,3,3,0,1.0,1.71,-2,MANTENER
3,4,4,0,1.0,1.92,-1,MANTENER
3,4,2,2,0.5,6.87,-2,BAJAR
4,5,4,1,0.8,3.22,-3,MANTENER
4,5,3,2,0.6,4.86,-4,MANTENER
3,4,3,1,0.75,4.63,-5,MANTENER
2,3,3,0,1.0,1.86,-4,MANTENER
4,5,5,0,1.0,1.74,-3,MANTENER
5,5,3,2,0.6,4.25,-4,MANTENER
3,4,4,0,1.0,1.44,-3,MANTENER
1,2,1,1,0.5,6.35,-4,BAJAR
5,5,4,1,0.8,2.72,-5,MANTENER
1,2,1,1,0.5,5.18,-5,BAJAR
5,5,4,1,0.8,4.31,-5,MANTENER
3,4,3,1,0.75,3.51,-5,MANTENER
3,4,3,1,0.75,2.6,-5,MANTENER
1,2,2,0,1.0,1.29,-4,MANTENER
2,3,2,1,0.67,2.95,-5,MANTENER
4,5,5,0,1.0,1.97,-4,MANTENER
1,2,1,1,0.5,5.03,-5,BAJAR
5,5,5,0,1.0,1.79,-4,MANTENER
3,4,3,1,0.75,4.51,-5,MANTENER
2,3,2,1,0.67,2.76,-5,MANTENER
2,3,3,0,1.0,1.6,-4,MANTENER
5,5,5,0,1.0,1.82,-3,MANTENER
2,3,3,0,1.0,1.47,-2,MANTENER
4,5,5,0,1.0,1.56,-1,MANTENER
1,2,1,1,0.5,6.99,-2,BAJAR
5,5,5,0,1.0,1.9,-1,MANTENER
1,2,1,1,0.5,4.65,-2,BAJAR
3,4,3,1,0.75,4.34,-3,MANTENER
3,4,4,0,1.0,1.67,-2,MANTENER
2,3,3,0,1.0,1.99,-1,MANTENER
3,4,3,1,0.75,4.35,-2,MANTENER
3,4,4,0,1.0,1.23,-1,MANTENER
1,2,2,0,1.0,1.96,0,MANTENER
5,5,4,1,0.8,2.98,-1,MANTENER
4,5,4,1,0.8,2.58,-2,MANTENER
1,2,1,1,0.5,6.04,-3,BAJAR
4,5,3,2,0.6,4.8,-4,MANTENER
3,4,3,1,0.75,4.3,-5,MANTENER
2,3,3,0,1.0,1.94,-4,MANTENER
5,5,5,0,1.0,1.72,-3,MANTENER
2,3,3,0,1.0,1.75,-2,MANTENER
3,4,3,1,0.75,2.78,-3,MANTENER
3,4,3,1,0.75,3.51,-4,MANTENER
1,2,1,1,0.5,6.51,-5,BAJAR
1,2,2,0,1.0,1.84,-4,MANTENER
4,5,5,0,1.0,1.73,-3,MANTENER
2,3,2,1,0.67,4.09,-4,MANTENER
5,5,5,0,1.0,1.9,-3,MANTENER
4,5,4,1,0.8,4.22,-4,MANTENER
5,5,4,1,0.8,3.16,-5,MANTENER
5,5,3,2,0.6,4.06,-5,MANTENER
1,2,1,1,0.5,4.46,-5,BAJAR
2,3,3,0,1.0,1.98,-4,MANTENER
4,5,5,0,1.0,1.71,-3,MANTENER
2,3,3,0,1.0,1.66,-2,MANTENER
5,5,5,0,1.0,1.3,-1,MANTENER
5,5,4,1,0.8,3.04,-2,MANTENER
5,5,4,1,0.8,2.32,-3,MANTENER
5,5,5,0,1.0,1.23,-2,MANTENER
3,4,3,1,0.75,2.95,-3,MANTENER
5,5,5,0,1.0,1.8,-2,MANTENER
3,4,2,2,0.5,4.18,-3,BAJAR
3,4,2,2,0.5,5.43,-4,BAJAR
4,5,4,1,0.8,2.48,-5,MANTENER
5,5,4,1,0.8,3.97,-5,MANTENER
3,4,4,0,1.0,1.39,-4,MANTENER
2,3,3,0,1.0,1.99,-3,MANTENER
2,3,3,0,1.0,1.46,-2,MANTENER
3,4,3,1,0.75,4.25,-3,MANTENER
3,4,4,0,1.0,1.69,-2,MANTENER
5,5,5,0,1.0,1.2,-1,MANTENER
5,5,4,1,0.8,2.51,-2,MANTENER
2,3,3,0,1.0,1.74,-1,MANTENER
2,3,2,1,0.67,4.6,-2,MANTENER
4,5,4,1,0.8,2.91,-3,MANTENER
4,5,3,2,0.6,3.23,-4,MANTENER
3,4,3,1,0.75,4.31,-5,MANTENER
1,2,1,1,0.5,6.99,-5,BAJAR
1,2,1,1,0.5,6.84,-5,BAJAR
3,4,3,1,0.75,3.37,-5,MANTENER
1,2,1,1,0.5,5.23,-5,BAJAR
2,3,3,0,1.0,1.21,-4,MANTENER
5,5,4,1,0.8,3.9,-5,MANTENER
5,5,5,0,1.0,1.98,-4,MANTENER
5,5,5,0,1.0,1.55,-3,MANTENER
5,5,5,0,1.0,1.46,-2,MANTENER
5,5,4,1,0.8,4.12,-3,MANTENER
1,2,2,0,1.0,1.75,-2,MANTENER
5,5,5,0,1.0,1.87,-1,MANTENER
3,4,3,1,0.75,2.78,-2,MANTENER
4,5,5,0,1.0,1.42,-1,MANTENER
2,3,2,1,0.67,4.88,-2,MANTENER
5,5,5,0,1.0,1.27,-1,MANTENER
5,5,4,1,0.8,2.61,-2,MANTENER
3,4,4,0,1.0,1.12,-1,MANTENER
2,3,2,1,0.67,4.83,-2,MANTENER
5,5,4,1,0.8,2.55,-3,MANTENER
5,5,4,1,0.8,2.41,-4,MANTENER
3,4,4,0,1.0,1.62,-3,MANTENER
4,5,5,0,1.0,1.56,-2,MANTENER
1,2,1,1,0.5,4.03,-3,BAJAR
5,5,4,1,0.8,2.42,-4,MANTENER
1,2,2,0,1.0,1.39,-3,MANTENER
1,2,1,1,0.5,5.8,-4,BAJAR
4,5,4,1,0.8,2.28,-5,MANTENER
3,4,3,1,0.75,3.59,-5,MANTENER
5,5,3,2,0.6,4.84,-5,MANTENER
2,3,2,1,0.67,2.98,-5,MANTENER
1,2,2,0,1.0,1.27,-4,MANTENER
3,4,2,2,0.5,4.61,-5,BAJAR
1,2,2,0,1.0,1.21,-4,MANTENER
3,4,4,0,1.0,1.68,-3,MANTENER
1,2,2,0,1.0,1.15,-2,MANTENER
4,5,5,0,1.0,1.24,-1,MANTENER
5,5,5,0,1.0,1.27,0,MANTENER
4,5,5,0,1.0,1.63,1,MANTENER
2,3,2,1,0.67,2.84,0,MANTENER
1,2,2,0,1.0,1.73,1,MANTENER
5,5,5,0,1.0,1.76,2,SUBIR
3,4,3,1,0.75,2.82,1,MANTENER
5,5,4,1,0.8,4.22,0,MANTENER
2,3,2,1,0.67,5.22,-1,MANTENER
3,4,4,0,1.0,1.97,0,MANTENER
1,2,1,1,0.5,6.05,-1,MANTENER
5,5,3,2,0.6,4.39,-2,MANTENER
5,5,4,1,0.8,3.63,-3,MANTENER
4,5,4,1,0.8,4.02,-4,MANTENER
4,5,5,0,1.0,1.11,-3,MANTENER
2,3,2,1,0.67,3.59,-4,MANTENER
2,3,3,0,1.0,1.54,-3,MANTENER
5,5,3,2,0.6,5.65,-4,MANTENER
2,3,3,0,1.0,1.78,-3,MANTENER
3,4,3,1,0.75,3.68,-4,MANTENER
1,2,2,0,1.0,1.73,-3,MANTENER
5,5,5,0,1.0,1.36,-2,MANTENER
2,3,2,1,0.67,3.22,-3,MANTENER
4,5,5,0,1.0,1.74,-2,MANTENER
2,3,3,0,1.0,1.12,-1,MANTENER
2,3,2,1,0.67,3.94,-2,MANTENER
3,4,2,2,0.5,6.8,-3,BAJAR
1,2,2,0,1.0,1.82,-2,MANTENER
4,5,4,1,0.8,3.64,-3,MANTENER
1,2,1,1,0.5,6.2,-4,BAJAR
2,3,3,0,1.0,1.81,-3,MANTENER
1,2,1,1,0.5,4.29,-4,BAJAR
4,5,5,0,1.0,1.41,-3,MANTENER
1,2,1,1,0.5,5.56,-4,BAJAR
5,5,4,1,0.8,2.52,-5,MANTENER
2,3,3,0,1.0,1.7,-4,MANTENER
1,2,1,1,0.5,5.94,-5,BAJAR
2,3,3,0,1.0,1.84,-4,MANTENER
2,3,3,0,1.0,1.21,-3,MANTENER
3,4,3,1,0.75,4.34,-4,MANTENER
4,5,4,1,0.8,2.4,-5,MANTENER
4,5,4,1,0.8,3.69,-5,MANTENER
3,4,4,0,1.0,1.28,-4,MANTENER
5,5,5,0,1.0,1.14,-3,MANTENER
1,2,2,0,1.0,1.35,-2,MANTENER
5,5,5,0,1.0,1.66,-1,MANTENER
2,3,3,0,1.0,1.38,0,MANTENER
3,4,3,1,0.75,3.28,-1,MANTENER
3,4,2,2,0.5,5.14,-2,BAJAR
4,5,4,1,0.8,3.61,-3,MANTENER
4,5,3,2,0.6,4.96,-4,MANTENER
4,5,3,2,0.6,3.87,-5,MANTENER
1,2,2,0,1.0,1.19,-4,MANTENER
3,4,4,0,1.0,1.19,-3,MANTENER
4,5,5,0,1.0,1.43,-2,MANTENER
3,4,3,1,0.75,3.78,-3,MANTENER
4,5,4,1,0.8,2.28,-4,MANTENER
5,5,4,1,0.8,4.12,-5,MANTENER
2,3,2,1,0.67,3.19,-5,MANTENER
4,5,3,2,0.6,4.21,-5,MANTENER
5,5,5,0,1.0,1.58,-4,MANTENER
5,5,4,1,0.8,2.37,-5,MANTENER
5,5,3,2,0.6,5.8,-5,MANTENER
3,4,4,0,1.0,1.87,-4,MANTENER
4,5,5,0,1.0,1.88,-3,MANTENER
1,2,1,1,0.5,4.61,-4,BAJAR
2,3,2,1,0.67,4.13,-5,MANTENER
3,4,4,0,1.0,1.91,-4,MANTENER
4,5,4,1,0.8,3.86,-5,MANTENER
4,5,4,1,0.8,4.1,-5,MANTENER
1,2,1,1,0.5,4.52,-5,BAJAR
2,3,2,1,0.67,4.48,-5,MANTENER
1,2,1,1,0.5,6.33,-5,BAJAR
5,5,4,1,0.8,3.62,-5,MANTENER
1,2,1,1,0.5,3.84,-5,BAJAR
2,3,2,1,0.67,2.82,-5,MANTENER
5,5,5,0,1.0,1.59,-4,MANTENER
5,5,4,1,0.8,4.28,-5,MANTENER
2,3,2,1,0.67,2.8,-5,MANTENER
4,5,5,0,1.0,1.8,-4,MANTENER
1,2,1,1,0.5,6.2,-5,BAJAR
1,2,2,0,1.0,1.33,-4,MANTENER
2,3,3,0,1.0,1.24,-3,MANTENER
2,3,2,1,0.67,4.82,-4,MANTENER
4,5,4,1,0.8,3.95,-5,MANTENER
3,4,3,1,0.75,2.78,-5,MANTENER
4,5,4,1,0.8,3.67,-5,MANTENER
4,5,4,1,0.8,3.09,-5,MANTENER
5,5,3,2,0.6,5.0,-5,MANTENER
1,2,2,0,1.0,1.64,-4,MANTENER
2,3,3,0,1.0,1.79,-3,MANTENER
2,3,3,0,1.0,1.5,-2,MANTENER
5,5,5,0,1.0,1.51,-1,MANTENER
5,5,3,2,0.6,3.78,-2,MANTENER
5,5,5,0,1.0,1.37,-1,MANTENER
2,3,2,1,0.67,4.24,-2,MANTENER
5,5,4,1,0.8,2.65,-3,MANTENER
1,2,2,0,1.0,1.27,-2,MANTENER
3,4,4,0,1.0,1.69,-1,MANTENER
1,2,2,0,1.0,1.22,0,MANTENER
3,4,4,0,1.0,1.34,1,MANTENER
4,5,3,2,0.6,4.41,0,MANTENER
3,4,4,0,1.0,1.78,1,MANTENER
4,5,4,1,0.8,4.12,0,MANTENER
3,4,4,0,1.0,1.35,1,MANTENER
3,4,4,0,1.0,1.94,2,SUBIR
1,2,2,0,1.0,1.94,3,SUBIR
2,3,3,0,1.0,1.71,4,SUBIR
4,5,4,1,0.8,3.08,3,MANTENER
2,3,3,0,1.0,1.16,4,SUBIR
4,5,3,2,0.6,3.6,3,MANTENER
2,3,2,1,0.67,2.81,2,MANTENER
2,3,2,1,0.67,5.11,1,MANTENER
1,2,2,0,1.0,1.81,2,SUBIR
4,5,4,1,0.8,3.3,1,MANTENER
4,5,5,0,1.0,1.33,2,SUBIR
1,2,2,0,1.0,1.23,3,SUBIR
4,5,5,0,1.0,1.24,4,SUBIR
3,4,2,2,0.5,6.3,3,MANTENER
3,4,4,0,1.0,1.15,4,SUBIR
1,2,2,0,1.0,1.99,5,SUBIR
2,3,2,1,0.67,3.22,4,MANTENER
4,5,5,0,1.0,1.72,5,SUBIR
2,3,3,0,1.0,1.65,5,SUBIR
4,5,4,1,0.8,2.55,4,MANTENER
4,5,5,0,1.0,1.75,5,SUBIR
1,2,1,1,0.5,4.18,4,MANTENER
1,2,2,0,1.0,1.63,5,SUBIR
3,4,3,1,0.75,3.63,4,MANTENER
2,3,2,1,0.67,3.12,3,MANTENER
3,4,3,1,0.75,4.48,2,MANTENER
3,4,4,0,1.0,1.45,3,SUBIR
1,2,2,0,1.0,1.58,4,SUBIR
2,3,3,0,1.0,1.17,5,SUBIR
3,4,3,1,0.75,3.09,4,MANTENER
5,5,5,0,1.0,1.3,5,SUBIR
3,4,4,0,1.0,1.8,5,SUBIR
2,3,2,1,0.67,4.54,4,MANTENER
5,5,4,1,0.8,3.07,3,MANTENER
3,4,3,1,0.75,2.64,2,MANTENER
4,5,5,0,1.0,1.84,3,SUBIR
4,5,4,1,0.8,2.93,2,MANTENER
1,2,1,1,0.5,3.68,1,MANTENER
4,5,4,1,0.8,3.55,0,MANTENER
1,2,2,0,1.0,1.3,1,MANTENER
3,4,3,1,0.75,3.93,0,MANTENER
3,4,4,0,1.0,1.65,1,MANTENER
1,2,1,1,0.5,5.11,0,MANTENER
2,3,3,0,1.0,1.11,1,MANTENER
4,5,4,1,0.8,3.28,0,MANTENER
1,2,2,0,1.0,1.49,1,MANTENER
2,3,2,1,0.67,4.57,0,MANTENER
2,3,2,1,0.67,4.76,-1,MANTENER
2,3,3,0,1.0,1.71,0,MANTENER
5,5,3,2,0.6,5.45,-1,MANTENER
3,4,3,1,0.75,2.73,-2,MANTENER
3,4,3,1,0.75,2.98,-3,MANTENER
1,2,1,1,0.5,6.52,-4,BAJAR
3,4,4,0,1.0,1.95,-3,MANTENER
5,5,5,0,1.0,1.56,-2,MANTENER
4,5,4,1,0.8,3.76,-3,MANTENER
5,5,4,1,0.8,2.73,-4,MANTENER
2,3,2,1,0.67,4.42,-5,MANTENER
2,3,3,0,1.0,1.92,-4,MANTENER
4,5,5,0,1.0,1.78,-3,MANTENER
3,4,4,0,1.0,1.18,-2,MANTENER
2,3,2,1,0.67,4.38,-3,MANTENER
3,4,4,0,1.0,1.39,-2,MANTENER
5,5,5,0,1.0,1.77,-1,MANTENER
1,2,1,1,0.5,4.28,-2,BAJAR
1,2,2,0,1.0,1.89,-1,MANTENER
5,5,4,1,0.8,3.72,-2,MANTENER
4,5,4,1,0.8,3.47,-3,MANTENER
1,2,2,0,1.0,1.4,-2,MANTENER
4,5,4,1,0.8,3.95,-3,MANTENER
1,2,1,1,0.5,4.12,-4,BAJAR
5,5,5,0,1.0,1.16,-3,MANTENER
3,4,4,0,1.0,1.86,-2,MANTENER
3,4,2,2,0.5,4.94,-3,BAJAR
1,2,1,1,0.5,4.28,-4,BAJAR
5,5,4,1,0.8,3.24,-5,MANTENER
3,4,4,0,1.0,1.38,-4,MANTENER
1,2,1,1,0.5,4.79,-5,BAJAR
3,4,3,1,0.75,2.41,-5,MANTENER
2,3,2,1,0.67,4.74,-5,MANTENER
5,5,5,0,1.0,1.85,-4,MANTENER
1,2,2,0,1.0,1.12,-3,MANTENER
3,4,3,1,0.75,3.31,-4,MANTENER
2,3,3,0,1.0,1.95,-3,MANTENER
5,5,4,1,0.8,4.37,-4,MANTENER
5,5,5,0,1.0,1.97,-3,MANTENER
2,3,2,1,0.67,5.13,-4,MANTENER
5,5,4,1,0.8,4.31,-5,MANTENER
4,5,4,1,0.8,3.16,-5,MANTENER
2,3,3,0,1.0,1.64,-4,MANTENER
5,5,5,0,1.0,1.26,-3,MANTENER
4,5,4,1,0.8,2.68,-4,MANTENER
2,3,3,0,1.0,1.9,-3,MANTENER
2,3,3,0,1.0,1.29,-2,MANTENER
2,3,3,0,1.0,1.57,-1,MANTENER
3,4,3,1,0.75,2.5,-2,MANTENER
5,5,5,0,1.0,1.68,-1,MANTENER
3,4,4,0,1.0,1.89,0,MANTENER
2,3,3,0,1.0,1.51,1,MANTENER
3,4,4,0,1.0,1.69,2,SUBIR
5,5,5,0,1.0,1.33,3,SUBIR
5,5,4,1,0.8,4.25,2,MANTENER
4,5,4,1,0.8,2.5,1,MANTENER
4,5,4,1,0.8,2.53,0,MANTENER
3,4,3,1,0.75,2.74,-1,MANTENER
2,3,3,0,1.0,1.38,0,MANTENER
4,5,4,1,0.8,3.95,-1,MANTENER
3,4,3,1,0.75,2.86,-2,MANTENER
3,4,4,0,1.0,1.17,-1,MANTENER
1,2,2,0,1.0,1.7,0,MANTENER
2,3,2,1,0.67,3.99,-1,MANTENER
4,5,5,0,1.0,1.47,0,MANTENER
4,5,5,0,1.0,1.86,1,MANTENER
1,2,1,1,0.5,4.72,0,MANTENER
5,5,3,2,0.6,4.23,-1,MANTENER
1,2,2,0,1.0,1.97,0,MANTENER
2,3,3,0,1.0,1.65,1,MANTENER
1,2,1,1,0.5,5.58,0,MANTENER
4,5,4,1,0.8,2.53,-1,MANTENER
1,2,2,0,1.0,1.52,0,MANTENER
4,5,3,2,0.6,4.38,-1,MANTENER
2,3,2,1,0.67,3.51,-2,MANTENER
2,3,2,1,0.67,2.75,-3,MANTENER
2,3,2,1,0.67,5.08,-4,MANTENER
1,2,1,1,0.5,5.78,-5,BAJAR
5,5,4,1,0.8,2.76,-5,MANTENER
2,3,2,1,0.67,4.53,-5,MANTENER
5,5,4,1,0.8,3.28,-5,MANTENER
1,2,1,1,0.5,6.52,-5,BAJAR
3,4,3,1,0.75,3.94,-5,MANTENER
3,4,3,1,0.75,2.74,-5,MANTENER
2,3,2,1,0.67,4.73,-5,MANTENER
5,5,5,0,1.0,1.22,-4,MANTENER
2,3,3,0,1.0,1.86,-3,MANTENER
3,4,4,0,1.0,1.97,-2,MANTENER
5,5,4,1,0.8,4.28,-3,MANTENER
2,3,2,1,0.67,4.04,-4,MANTENER
1,2,2,0,1.0,1.48,-3,MANTENER
2,3,2,1,0.67,4.55,-4,MANTENER
5,5,5,0,1.0,1.72,-3,MANTENER
1,2,1,1,0.5,6.81,-4,BAJAR
1,2,2,0,1.0,1.61,-3,MANTENER
3,4,4,0,1.0,1.16,-2,MANTENER
2,3,2,1,0.67,4.4,-3,MANTENER
4,5,4,1,0.8,3.39,-4,MANTENER
1,2,1,1,0.5,6.28,-5,BAJAR
3,4,2,2,0.5,4.26,-5,BAJAR
2,3,3,0,1.0,1.82,-4,MANTENER
4,5,5,0,1.0,1.71,-3,MANTENER
1,2,2,0,1.0,1.58,-2,MANTENER
1,2,1,1,0.5,6.81,-3,BAJAR
